block,timestamp,v2_usdc,v2_eth,price_v2,v3_005_usdc,v3_005_eth,price_v3_005,v3_03_usdc,v3_03_eth,price_v3_03
19236952,1708043987,55123524.47388,19472.004646995705,2830.911633044669,110412961.781824,6642.101933997226,2830.38216348156,35494534.237317,7428.9405634162995,2832.3569262573446
19236954,1708044011,55123524.47388,19472.004646995705,2830.911633044669,110386630.856774,6651.410117202738,2830.0343897845605,35494534.237317,7428.9405634162995,2832.3569262573446
19237003,1708044599,55133109.058385,19468.64420312407,2831.8925798406635,111042151.295967,6384.021714392154,2840.053086763747,35494534.237317,7428.9405634162995,2832.3569262573446
19237004,1708044611,55133109.058385,19468.64420312407,2831.8925798406635,111042151.295967,6384.021714392154,2840.053086763747,35495164.237317,7428.7188019503965,2832.378355398493
19237053,1708045199,55188469.539948,19449.239010851034,2837.5644676461375,111211849.105999,6342.928432470399,2841.910418322764,35629174.862317,7381.584856303791,2836.9385037236425
19237054,1708045211,55188469.539948,19449.239010851034,2837.5644676461375,111211707.081573,6342.978432470398,2841.9085584302998,35629174.862317,7381.584856303791,2836.9385037236425
19237102,1708045787,55216511.978627,19439.39353977345,2840.444166411505,111614610.162645,6201.477815692732,2847.195539552176,35684972.175314,7361.982279816464,2838.838270720148
19237104,1708045811,55216511.978627,19439.39353977345,2840.444166411505,111613329.569069,6201.927815692733,2847.1786600500477,35684972.175314,7361.982279816464,2838.838270720148
19237152,1708046399,55331592.047158,19399.09053799645,2852.277633262321,111304838.167411,6095.308069174203,2851.3430061745403,36016089.820541,7245.924262907521,2850.12593877707
19237153,1708046411,55331592.047158,19399.09053799645,2852.277633262321,111308838.167411,6093.905937753626,2851.403457603165,36016089.820541,7245.924262907521,2850.12593877707
19237202,1708046999,55337868.801399,19396.90518616898,2852.9225807041544,111582692.061575,5998.155938148565,2856.219465537178,36028089.820541,7241.726855192678,2850.5354425617056
19237203,1708047011,55339058.460863,19396.489449313038,2853.0450628952826,111572646.661781,6001.674875648565,2855.9734997296378,36028089.820541,7241.726855192678,2850.5354425617056
19237250,1708047575,55336458.2763,19397.428952470287,2852.772829424532,110979927.963673,6209.688642531509,2846.485075590699,36019295.506489,7241.669083153262,2850.5354425617056
19237253,1708047611,55335957.5263,19397.605013217286,2852.721121426834,110980775.482423,6209.391049851574,2846.4976294106755,36019295.506489,7241.669083153262,2850.5354425617056
19237301,1708048199,55333232.564677,19398.571374263225,2852.438537720853,110820615.113996,6269.343252408988,2843.97889798192,36019295.506489,7241.669083153262,2850.5354425617056
19237302,1708048211,55333232.564677,19398.571374263225,2852.438537720853,110819496.248657,6269.736865847555,2843.962329332835,36019295.506489,7241.669083153262,2850.5354425617056
19237350,1708048799,55333266.438507,19398.57726096898,2852.4394183196423,111122362.258737,6237.731007264447,2845.312021913441,36014512.999571,7241.610116341894,2850.5354425617056
19237351,1708048811,55333266.438507,19398.57726096898,2852.4394183196423,111141498.784788,6231.009071212324,2845.5953780964987,36014512.999571,7241.610116341894,2850.5354425617056
19237400,1708049399,55288866.818974,19414.242751817714,2847.8508034415827,111171386.034453,6220.694370565482,2846.034110771826,35961571.484214,7260.24440555509,2848.723583327009
19237401,1708049411,55289881.818974,19413.88741842832,2847.955209964336,111171386.034453,6220.694370565482,2846.034110771826,35961571.484214,7260.24440555509,2848.723583327009
19237450,1708049999,55290506.223589,19413.696608362443,2848.0153645634205,111106929.848124,6243.650920656187,2845.0730186004857,35961571.484214,7260.24440555509,2848.723583327009
19237452,1708050023,55290506.223589,19413.696608362443,2848.0153645634205,111107082.924574,6243.597265499123,2845.0752824958518,35961571.484214,7260.24440555509,2848.723583327009
19237500,1708050599,55295032.28052,19412.115436485063,2848.480499791023,110938463.294858,6302.92997762093,2842.618455351325,35961571.484214,7260.24440555509,2848.723583327009
19237502,1708050623,55295032.28052,19412.115436485063,2848.480499791023,110942725.196387,6301.431456225428,2842.6798540791924,35961571.484214,7260.24440555509,2848.723583327009
19237549,1708051187,55285386.658971,19415.517165772817,2847.4846272152035,110955317.073724,6297.048453858361,2842.8603559286016,35961571.484214,7260.24440555509,2848.723583327009
19237551,1708051211,55285386.658971,19415.517165772817,2847.4846272152035,111071779.95738,6256.11424151298,2844.5502151098603,35961571.484214,7260.24440555509,2848.723583327009
19237600,1708051799,55279781.720775,19417.506169564025,2846.9042954353895,111012545.479092,6276.97193228575,2843.684060899206,35961571.461199,7260.244403910511,2848.723583327009
19237601,1708051811,55279552.736761,19417.586920544014,2846.880663542937,111004544.006776,6279.7871667678955,2843.56871087039,35961571.461199,7260.244403910511,2848.723583327009
19237649,1708052387,55296089.667016,19411.80490983279,2848.5805376606945,111335720.591709,6163.558391326205,2848.4595129756876,35961571.461199,7260.244403910511,2848.723583327009
19237651,1708052423,55296089.667016,19411.80490983279,2848.5805376606945,111323236.740552,6167.943394043748,2848.2741116777397,35961571.461199,7260.244403910511,2848.723583327009
19237699,1708052999,55295949.587615,19411.865548584057,2848.56442309577,111063632.614944,6259.289426203937,2844.4230182730007,35961571.461199,7260.244403910511,2848.723583327009
19237700,1708053011,55295949.587615,19411.865548584057,2848.56442309577,111062830.057318,6259.571719231107,2844.4111309545383,35961571.461199,7260.244403910511,2848.723583327009
19237748,1708053587,55308164.564114,19407.6542898306,2849.811921531129,111676123.346911,6044.533283853067,2853.725651328216,36002616.102683,7245.883076277291,2850.1240218117287
19237752,1708053635,55308164.564114,19407.6542898306,2849.811921531129,111642617.702809,6056.282416501181,2853.134590498212,36002616.102683,7245.883076277291,2850.1240218117287
19237796,1708054187,55318557.016073,19404.042410427286,2850.8779689301277,111450679.657705,6123.70523370603,2850.1624172727034,36002616.102683,7245.883076277291,2850.1240218117287
19237799,1708054223,55316359.190249,19404.815690361636,2850.6510998568574,111450286.78435,6123.843145250054,2850.1564792128206,36002616.102683,7245.883076277291,2850.1240218117287
19237847,1708054799,55320582.199868,19403.35730172615,2851.083002782544,111435682.051157,6129.0756800514,2849.9334682040294,36002616.102683,7245.883076277291,2850.1240218117287
19237848,1708054811,55320832.199868,19403.269879200485,2851.108732923912,111435682.051157,6129.0756800514,2849.9334682040294,36002616.102683,7245.883076277291,2850.1240218117287
19237897,1708055399,55321340.471618,19403.106745513298,2851.1588993041178,111474230.410031,6115.738342890523,2850.5119308277003,36002616.102683,7245.883076277291,2850.1240218117287
19237898,1708055411,55320519.112212,19403.396266176846,2851.0740260788425,111464531.759668,6119.143609310509,2850.3653113284445,36002616.102683,7245.883076277291,2850.1240218117287
19237947,1708055999,55312440.23438,19406.249203989602,2850.2385830956287,111243866.262372,6196.8712303393895,2847.0735063545494,36002444.128803,7245.944124073436,2850.118110036234
19237949,1708056023,55312518.263076,19406.221909958513,2850.246612643947,111239882.393801,6198.27123033939,2847.014354506647,36002444.128803,7245.944124073436,2850.118110036234
19237997,1708056599,55312374.054242,19406.299449639715,2850.2277931854182,111424158.400583,6133.630390824406,2849.7492687093522,36002444.128803,7245.944124073436,2850.118110036234
19237998,1708056611,55312185.48144,19406.365809552706,2850.2083297952054,111429980.79288,6132.369632706594,2849.8087696249754,36002444.128803,7245.944124073436,2850.118110036234
19238047,1708057199,55317969.791729,19404.355650739562,2850.8016853226795,111306695.34332,6175.800545163389,2847.97663701542,36003590.320857,7245.547229100333,2850.157025542268
19238048,1708057211,55317969.791729,19404.355650739562,2850.8016853226795,111325095.18138,6169.343414479092,2848.2494609994833,36003590.320857,7245.547229100333,2850.157025542268
19238097,1708057799,55319131.401238,19403.99133921747,2850.915073819494,111081195.401753,6255.090483722894,2844.636460734276,36003590.320857,7245.547229100333,2850.157025542268
19238098,1708057811,55319131.401238,19403.99133921747,2850.915073819494,111080311.254349,6255.40145201198,2844.623378244483,36003590.320857,7245.547229100333,2850.157025542268
19238147,1708058399,55313234.265704,19406.073160106116,2850.3053559240284,110953868.386186,6299.908520755431,2842.788323426294,36003590.320857,7245.547229100333,2850.157025542268
19238149,1708058423,55314738.26184,19405.54709595342,2850.4601281442156,110951680.494126,6300.678626967054,2842.7568178596184,36002682.646718,7245.866653717791,2850.1259587034674
19238197,1708058999,55300055.621293,19410.73467902843,2848.941914653019,110898181.061324,6319.5396363088075,2841.985923202254,35994244.615481,7248.836294516996,2849.837159464084
19238198,1708059011,55300055.621293,19410.73467902843,2848.941914653019,110991221.357354,6286.825935712363,2843.324926055171,35994244.615481,7248.836294516996,2849.837159464084
19238247,1708059599,55292962.336445,19413.236090973365,2848.20944212154,110543123.714644,6384.048818948263,2839.3543173188723,36013324.702779,7302.869805934792,2847.536997122215
19238248,1708059611,55290122.81746,19414.23609097336,2847.9164752285624,110543123.714644,6384.048818948263,2839.3543173188723,36013324.702779,7302.869805934792,2847.536997122215
19238297,1708060199,55289436.216459,19414.49549578447,2847.843057702126,110546602.828671,6382.874490474408,2839.4029313557194,35980094.436435,7314.577081406165,2846.402273229033
19238299,1708060223,55289436.216459,19414.49549578447,2847.843057702126,110551731.060874,6381.069321509265,2839.4760937104716,35980094.436435,7314.577081406165,2846.402273229033
19238347,1708060799,55272706.195919,19420.404402869914,2846.1150988056097,110618864.646112,6357.454762337174,2840.433692538459,35980094.436435,7314.577081406165,2846.402273229033
19238348,1708060811,55272706.195919,19420.404402869914,2846.1150988056097,110628040.87919,6354.225877397602,2840.5646304626425,35955798.492208,7323.13968100712,2845.5727754284926
19238397,1708061399,55268767.617122,19421.829411409155,2845.70348376425,110682714.492436,6335.024489322406,2841.3449492020945,35955798.492208,7323.13968100712,2845.5727754284926
19238400,1708061435,55268767.617122,19421.829411409155,2845.70348376425,110673515.380845,6338.265535259206,2841.2127751415223,35955798.492208,7323.13968100712,2845.5727754284926
19238446,1708061999,55273359.105085,19420.23006598948,2846.1742686501366,110788941.601966,6297.717479339029,2842.8754816518976,35955798.492208,7323.13968100712,2845.5727754284926
19238447,1708062011,55273559.105085,19420.160007285464,2846.194834870009,110788132.726168,6298.002149597924,2842.8638120130026,35955798.492208,7323.13968100712,2845.5727754284926
19238494,1708062575,55270916.84553,19421.10866502278,2845.919756634304,111048373.859897,6206.614491397062,2846.6852512367072,35955609.262457,7323.1233589257035,2845.5727754284926
19238497,1708062611,55271054.816172,19421.060330424658,2845.9339436573105,111048373.859897,6206.614491397062,2846.6852512367072,35955609.262457,7323.1233589257035,2845.5727754284926
19238545,1708063199,55285388.353392,19416.06716569067,2847.4040536429807,110916212.232187,6253.0923630161105,2844.725214312406,35955609.262457,7323.1233589257035,2845.5727754284926
19238547,1708063223,55285388.353392,19416.06716569067,2847.4040536429807,110896381.219668,6260.06736301611,2844.4312050829717,35955609.262457,7323.1233589257035,2845.5727754284926
19238593,1708063787,55267091.464365,19422.53155802113,2845.514308949121,110964021.619672,6236.330806894777,2845.4330085166876,35955609.262457,7323.1233589257035,2845.5727754284926
19238597,1708063835,55267091.464365,19422.53155802113,2845.514308949121,110974368.890449,6232.696274495552,2845.586362754764,35955609.262457,7323.1233589257035,2845.5727754284926
19238642,1708064375,55261541.574193,19424.5020873271,2844.939928228412,110786204.931778,6295.816955610974,2842.9563452569496,35955609.262457,7323.1233589257035,2845.5727754284926
19238647,1708064435,55261541.574193,19424.5020873271,2844.939928228412,110785905.931778,6295.922180512596,2842.952031524336,35955609.262457,7323.1233589257035,2845.5727754284926
19238694,1708064999,55262851.861952,19424.05549668277,2845.0727949881402,111392486.049721,6083.042663328506,2851.9491963432015,35957559.262457,7322.440147677702,2845.639147147234
19238696,1708065023,55262851.861952,19424.05549668277,2845.0727949881402,111391288.833764,6083.462663328506,2851.9311149020373,35957559.262457,7322.440147677702,2845.639147147234
19238743,1708065599,55274877.665442,19419.854963488015,2846.3074399559796,111243083.284534,6135.701006689791,2849.6903253450605,35957559.262457,7322.440147677702,2845.639147147234
19238745,1708065623,55266998.290575,19422.631968791546,2845.4948010845537,111243083.284534,6135.701006689791,2849.6903253450605,35957559.262457,7322.440147677702,2845.639147147234
19238791,1708066187,55267941.145944,19422.345683814357,2845.5852884959013,110550773.979702,6330.560402253179,2841.534138483543,35924045.884777,7334.255060771249,2844.495135694828
19238794,1708066223,55267941.145944,19422.345683814357,2845.5852884959013,110538389.424957,6334.921133919565,2841.3555112756894,35924045.884777,7334.255060771249,2844.495135694828
19238841,1708066799,55227190.055412,19436.724588426132,2841.3835779870956,110040829.218598,6510.435942940762,2834.252727348465,35813181.097816,7373.373565403199,2840.712317776057
19238842,1708066811,55226118.310145,19437.10292208305,2841.2731327054416,110046329.218598,6508.496393259023,2834.331122071347,35813181.097816,7373.373565403199,2840.712317776057
19238887,1708067375,55142985.407711,19466.525180794495,2832.7081949948924,109692077.267483,6682.05774628893,2828.322147552816,35588377.388624,7452.855345830631,2833.049745951793
19238890,1708067411,55142985.407711,19466.525180794495,2832.7081949948924,109781757.337002,6650.375669992873,2829.596176995909,35588377.388624,7452.855345830631,2833.049745951793
19238938,1708067999,55148854.044145,19464.46241632502,2833.3098990646236,109958642.494752,6587.982502472083,2832.108812446915,35588377.388624,7452.855345830631,2833.049745951793
19238939,1708068011,55148854.044145,19464.46241632502,2833.3098990646236,109900048.955461,6608.690408368077,2831.275444089235,35588377.388624,7452.855345830631,2833.049745951793
19238986,1708068599,55125000.530256,19472.915633184803,2830.854997200041,109548785.909789,6733.033536124717,2826.2805702217943,35513220.468105,7479.475825961753,2830.490284586758
19238988,1708068623,55125000.530256,19472.915633184803,2830.854997200041,109518205.204265,6743.873176825659,2825.845848600233,35525720.468105,7475.073208498863,2830.914613772818
19239036,1708069199,55088790.375203,19485.767096315176,2827.129673823335,109107645.548727,6849.856284637129,2821.558911127141,35436679.06686,7506.649217698088,2827.8830473879025
19239038,1708069223,55088790.375203,19485.767096315176,2827.129673823335,109080811.396992,6859.372088323401,2821.174185616631,35436679.06686,7506.649217698088,2827.8830473879025
19239085,1708069787,55058559.360033,19496.51177095152,2824.0210354996175,108766606.956171,6970.934656980568,2816.6517511677366,35335463.971039,7542.571465759725,2824.439552097914
19239087,1708069811,55055554.860033,19497.578939021227,2823.7123712754037,108717535.530218,6988.367456980568,2815.945918240386,35286388.297018,7560.004265759724,2822.7710530079903
19239133,1708070363,55011892.550785,19513.112377068977,2819.2269632717716,108733941.981679,6982.618643574887,2816.180273192019,35203508.817209,7589.468352409995,2819.9544625674453
19239139,1708070435,55011892.550785,19513.112377068977,2819.2269632717716,108719969.125264,6987.582936994303,2815.979298420665,35203508.817209,7589.468352409995,2819.9544625674453
19239183,1708070963,55009273.910757,19514.053873353383,2818.9567512608264,109396801.984776,6747.244516266117,2825.6794593530485,35186579.560974,7595.490410193049,2819.379308741558
19239191,1708071059,55009273.910757,19514.053873353383,2818.9567512608264,109395251.532215,6747.793493686955,2825.6574338573732,35186579.560974,7595.490410193049,2819.379308741558
19239234,1708071587,55009916.934007,19513.832268650596,2819.021716322818,109051656.998908,6869.608678600875,2820.7684153176897,35186579.560974,7595.490410193049,2819.379308741558
19239236,1708071611,55009916.934007,19513.832268650596,2819.021716322818,109043616.502849,6872.46062607845,2820.6526719875224,35186579.560974,7595.490410193049,2819.379308741558
19239284,1708072199,55023620.351575,19508.990741190544,2820.423725733808,108883980.354681,6929.224779243717,2818.3528156370553,35193924.765388,7592.893099691324,2819.6280978491673
19239286,1708072223,55023620.351575,19508.990741190544,2820.423725733808,108760746.383161,6972.985949840131,2816.579877110154,35193924.765388,7592.893099691324,2819.6280978491673
19239330,1708072751,55019467.236366,19510.47786321687,2819.995882319944,108992602.818292,6890.82538756992,2819.9129553717144,35193924.765388,7592.893099691324,2819.6280978491673
19239335,1708072811,55019467.236366,19510.47786321687,2819.995882319944,108994265.87967,6890.235928667629,2819.936879918421,35193924.765388,7592.893099691324,2819.6280978491673
19239382,1708073399,55033407.025122,19505.560120961687,2821.4215169335357,109248893.800689,6800.150491437183,2823.568487868508,35194494.765388,7592.691552524588,2819.6474048095533
19239383,1708073411,55033407.025122,19505.560120961687,2821.4215169335357,109242967.35992,6802.250491437182,2823.484343223739,35194494.765388,7592.691552524588,2819.6474048095533
19239431,1708073999,55031701.675895,19506.169998319965,2821.2458765936517,108817729.339641,6953.183240465762,2817.390802952852,35194494.765388,7592.691552524588,2819.6474048095533
19239434,1708074035,55031774.533215,19506.14425130771,2821.2533355753085,108817789.339641,6953.161954817085,2817.3916657158234,35194494.765388,7592.691552524588,2819.6474048095533
19239480,1708074599,54944360.685508,19537.29862195813,2812.2803335644153,108002556.087701,7243.313515954917,2805.7239093976764,34985706.776699,7667.069040703847,2812.5578882231343
19239482,1708074623,54944360.685508,19537.29862195813,2812.2803335644153,108022938.394569,7236.052978550355,2806.013791554731,34985706.776699,7667.069040703847,2812.5578882231343
19239528,1708075187,54884678.747102,19558.61417973821,2806.163987014985,108545023.401558,7163.566665593074,2810.6390025592987,34770668.18494,7743.855276336507,2805.2707215376818
19239530,1708075211,54884678.747102,19558.61417973821,2806.163987014985,108545836.517816,7163.2775113641455,2810.6496918004123,34770668.18494,7743.855276336507,2805.2707215376818
19239578,1708075787,54896451.080803,19554.433869726872,2807.3659123310517,108429177.389056,7204.976586202219,2809.1189651523387,34771540.793394,7743.545150807515,2805.3001388467733
19239580,1708075811,54898577.110342,19553.67886676648,2807.583037668061,108429177.389056,7204.976586202219,2809.1189651523387,34771540.793394,7743.545150807515,2805.3001388467733
19239624,1708076339,54908381.465375,19550.20084193112,2808.584009408636,108866874.597282,7049.49959380097,2814.866638009423,34886709.774844,7702.642563723657,2809.188008585783
19239632,1708076447,54908983.565771,19549.98796007365,2808.6453903659663,108866874.597282,7049.49959380097,2814.866638009423,34886709.774844,7702.642563723657,2809.188008585783
19239677,1708076999,54914816.48399,19547.920260370367,2809.2408682124196,108722629.82767,7100.800144367359,2812.967524723309,34889822.724844,7701.537777214737,2809.293255411763
19239678,1708077011,54914816.48399,19547.920260370367,2809.2408682124196,108722330.82767,7100.90649105688,2812.9635904739825,34889822.724844,7701.537777214737,2809.293255411763
19239724,1708077587,54915073.214922,19547.845326280134,2809.2647705317245,108643241.755942,7129.113920276348,2811.921694999229,34893803.574844,7700.125033147923,2809.427848247996
19239726,1708077611,54915073.214922,19547.845326280134,2809.2647705317245,108642807.936083,7129.268569862907,2811.9159824223343,34893803.574844,7700.125033147923,2809.427848247996
19239775,1708078199,54918788.479642,19546.54243127867,2809.6420977123876,108485083.050264,7185.46430211103,2809.8424409292247,34892735.347823,7700.435011873206,2809.3984041882463
19239776,1708078211,54918788.480144,19546.542431100537,2809.6420977636753,108537952.157765,7166.66034083752,2810.5353439496907,34892735.347823,7700.435011873206,2809.3984041882463
19239823,1708078787,54977809.29951,19525.63283379523,2815.6736207982804,109292864.55617,6899.11881499516,2820.4691468404126,35078790.779828,7634.481453268341,2815.6925159907855
19239825,1708078811,54977809.29951,19525.63283379523,2815.6736207982804,109292374.311308,6899.293064935068,2820.462669083562,35078790.779828,7634.481453268341,2815.6925159907855
19239873,1708079399,55002515.044912,19516.89229500691,2818.2004703168614,108947125.47003,7021.985098759453,2815.90487830347,35123767.939525,7618.55993181383,2817.2151156593445
19239874,1708079411,55002515.044912,19516.89229500691,2818.2004703168614,108943804.389489,7023.165098759452,2815.8610750941107,35123767.939525,7618.55993181383,2817.2151156593445
19239921,1708079987,55010086.321147,19514.219146423547,2818.9745081974716,109273328.800581,6906.337989954795,2820.2059002659253,35123767.939525,7618.55993181383,2817.2151156593445
19239924,1708080023,55010086.321147,19514.219146423547,2818.9745081974716,109276328.800581,6905.274777173302,2820.245479301502,35123767.939525,7618.55993181383,2817.2151156593445
19239972,1708080599,55010375.960735,19514.133460816513,2819.001728731297,109645957.502111,6774.1776078689045,2825.2523351044515,35119004.279131,7620.259445795551,2817.053182424588
19239973,1708080611,55011375.960735,19513.779795928443,2819.1040657440003,109699785.627111,6755.136960548766,2825.943281782986,35171894.904131,7601.5465585014645,2818.8441495899733
19240016,1708081127,55026773.262521,19508.368097112394,2820.6753629313566,109784502.946929,6725.202278869236,2827.0304811032015,35205759.38351,7589.578880226511,2819.9908014657653
19240023,1708081211,55026773.262521,19508.368097112394,2820.6753629313566,109859077.972894,6698.842585967889,2827.9880270519484,35241723.145637,7576.866736758772,2821.2091688240057
19240071,1708081799,55086692.173138,19487.223774550745,2826.8106740313738,109696488.173192,6756.204056539481,2825.910442011546,35412464.000985,7516.5986730785735,2826.997272467182
19240072,1708081811,55086692.173138,19487.223774550745,2826.8106740313738,109698510.934702,6755.488626633941,2825.93640800751,35412464.000985,7516.5986730785735,2826.997272467182
19240121,1708082399,55081055.193821,19489.254050542233,2826.2269582497706,109467388.02904,6766.856699561605,2825.5959385597816,35412464.000985,7516.5986730785735,2826.997272467182
19240125,1708082447,55080735.358177,19489.367558730548,2826.1940872218183,109467323.072838,6766.879699561605,2825.5951086558616,35412464.000985,7516.5986730785735,2826.997272467182
19240171,1708082999,55077525.741828,19490.513247707993,2825.863282399959,109787927.299155,6723.174932098655,2827.6766286042384,35407612.817065,7518.319906902055,2826.8322075728524
19240172,1708083011,55076882.358282,19490.741612274618,2825.797163284768,109787842.511288,6723.204932098654,2827.6755481852574,35407612.817065,7518.319906902055,2826.8322075728524
19240220,1708083587,55081863.727307,19488.98757147003,2826.307088826998,109978628.677046,6655.937210551096,2830.1190046163647,35412683.4136,7519.967483636546,2826.8322075728524
19240222,1708083611,55081863.727307,19488.98757147003,2826.307088826998,109977191.524837,6656.445272650688,2830.099090796074,35412683.4136,7519.967483636546,2826.8322075728524
19240271,1708084199,55079732.803632,19489.75859334544,2826.085943539514,109710901.825584,6757.669921783464,2826.5516608611315,35404623.931992,7522.829261087005,2826.5579370877417
19240272,1708084211,55079732.803632,19489.75859334544,2826.085943539514,109710016.754392,6757.983206596135,2826.5404371659847,35404623.931992,7522.829261087005,2826.5579370877417
19240320,1708084787,55078221.342778,19490.322002940407,2825.9267001575768,109514730.021125,6823.092482391541,2824.149238235253,35407506.698822,7521.823862461023,2826.655162155686
19240325,1708084847,55078221.342778,19490.322002940407,2825.9267001575768,109473062.081347,6800.268962394791,2824.147448513737,35407506.698822,7521.823862461023,2826.655162155686
19240370,1708085399,55073890.039212,19491.865998234498,2825.480641217234,109507207.80234,6748.964879515255,2824.903523923085,35407506.698822,7521.823862461023,2826.655162155686
19240371,1708085411,55073890.039212,19491.865998234498,2825.480641217234,109512160.332846,6747.212607563135,2824.9663313996452,35407506.698822,7521.823862461023,2826.655162155686
19240420,1708085999,55081423.68584,19489.209484951258,2826.252328416478,109867271.485546,6621.114621731918,2829.4811698425146,35408485.244577,7521.478933668422,2826.688340848329
19240421,1708086011,55081423.68584,19489.209484951258,2826.252328416478,109862490.963485,6622.805025291482,2829.4202107901356,35408485.244577,7521.478933668422,2826.688340848329
19240466,1708086551,55078688.264451,19490.18643378275,2825.9703133974103,109871183.709687,6620.066950036261,2829.525005607885,35408485.244577,7521.478933668422,2826.688340848329
19240471,1708086611,55078688.264451,19490.18643378275,2825.9703133974103,109868625.774156,6620.971423361142,2829.4923876380576,35408485.244577,7521.478933668422,2826.688340848329
19240520,1708087199,55176915.314526,19455.62706355911,2836.038907112574,110844603.432765,6277.197276184003,2843.0156498103943,35711340.812961,7414.85261400669,2836.969565397159
19240521,1708087211,55176915.314526,19455.62706355911,2836.038907112574,110742539.317707,6313.124283156386,2841.5756661058304,35711340.812961,7414.85261400669,2836.969565397159
19240569,1708087787,55194750.618048,19449.370317120283,2837.8682557893862,110728403.133966,6311.845891252671,2841.6222931718617,35711340.812961,7414.85261400669,2836.969565397159
19240570,1708087811,55194750.618048,19449.370317120283,2837.8682557893862,110730646.10051,6311.057176973936,2841.6539145879815,35711340.812961,7414.85261400669,2836.969565397159
19240616,1708088399,55206511.336349,19445.25414397002,2839.0737877534275,111020299.736241,6209.356216546,2845.7808791279995,35771315.880917,7393.78306320896,2839.007789919552
19240617,1708088411,55204518.159985,19445.958333510698,2838.8684791560277,111020299.736241,6209.356216546,2845.7808791279995,35771315.880917,7393.78306320896,2839.007789919552
19240665,1708088987,55207863.582827,19444.80051899808,2839.209562931102,110813340.02595,6282.227324634797,2842.814998415147,35771315.880917,7393.78306320896,2839.007789919552
19240668,1708089023,55206192.948347,19445.390722763106,2839.037473478056,110813535.428441,6282.158623472587,2842.817754148405,35771315.880917,7393.78306320896,2839.007789919552
19240714,1708089587,55219906.263469,19440.57914970719,2840.445536022043,110971430.060442,6226.782515434657,2845.067581377965,35775972.14734,7392.147925664624,2839.1660615651917
19240716,1708089611,55219906.263469,19440.57914970719,2840.445536022043,110898884.913494,6252.298551958528,2844.018715570784,35775972.14734,7392.147925664624,2839.1660615651917
19240761,1708090175,55224018.938507,19439.160413316717,2840.8644079440805,110914468.879692,6247.434809415726,2844.2396893632763,35775972.14734,7392.147925664624,2839.1660615651917
19240763,1708090223,55224876.049048,19438.85961543843,2840.952460255856,110769342.307868,6298.503515392667,2842.1884147329984,35775972.14734,7392.147925664624,2839.1660615651917
19240811,1708090799,55190066.594741,19451.179423413392,2837.3635034340746,110232823.812175,6487.810399240371,2834.7221019561293,35775972.14734,7392.147925664624,2839.1660615651917
19240812,1708090811,55191682.103232,19450.61177849954,2837.5293657467464,110211901.556499,6495.195177381359,2834.431842993423,35775972.14734,7392.147925664624,2839.1660615651917
19240859,1708091399,55192329.647385,19450.395805579174,2837.594165130232,110304727.322707,6462.78847546129,2835.712828253957,35775972.14734,7392.147925664624,2839.1660615651917
19240860,1708091411,55192329.647385,19450.395805579174,2837.594165130232,110304415.664846,6462.898435116858,2835.7085036749695,35775972.14734,7392.147925664624,2839.1660615651917
19240909,1708091999,55201009.608889,19447.351075925468,2838.4847578148674,111211972.340916,6383.852724386541,2839.177862551099,35775972.14734,7392.147925664624,2839.1660615651917
19240910,1708092023,55201009.608889,19447.351075925468,2838.4847578148674,111211297.239314,6384.090624386541,2839.168689627781,35775972.14734,7392.147925664624,2839.1660615651917
19240955,1708092587,55169429.40682,19458.53855712079,2835.2298526875193,110483524.850276,6641.233279793966,2829.3702801413265,35643783.689716,7438.88401959525,2834.6610351184445
19240957,1708092611,55169429.40682,19458.53855712079,2835.2298526875193,110492803.54529,6637.955565726174,2829.4855420025397,35643783.689716,7438.88401959525,2834.6610351184445
19241005,1708093199,55004821.489592,19516.98806206728,2818.3048180727214,109077414.872943,7930.699707580642,2812.126711697492,35212112.667878,7592.022579853901,2819.975478625291
19241006,1708093211,55004821.489592,19516.98806206728,2818.3048180727214,109220485.83614,7879.864869884438,2813.911941446235,35212112.667878,7592.022579853901,2819.975478625291
19241054,1708093799,55003145.011447,19517.617748148816,2818.127997033033,109512819.764046,7736.8134401799025,2818.84748587944,35196095.218574,7597.72021675276,2819.4313864324986
19241055,1708093811,55003145.011447,19517.617748148816,2818.127997033033,109512573.899597,7736.900705482193,2818.8444076021083,35196095.218574,7597.72021675276,2819.4313864324986
19241102,1708094375,54998075.463736,19519.44373208697,2817.6046519874744,109885025.784665,7649.7499655689935,2822.1453248219104,35196095.218574,7597.72021675276,2819.4313864324986
19241105,1708094411,54998075.463736,19519.44373208697,2817.6046519874744,109880771.526308,7651.258189153864,2822.0928286038925,35196062.553913,7597.703227470245,2819.4313864324986
19241152,1708094987,54985916.244455,19523.85549373021,2816.345176397812,108924869.658,7991.401575485784,2810.1563810054095,35124415.368872,7623.065491929684,2817.011578419474
19241154,1708095011,54985916.244455,19523.85549373021,2816.345176397812,108923399.319692,7991.925417833166,2810.137990058506,35124415.368872,7623.065491929684,2817.011578419474
19241202,1708095599,54715551.104268,19620.638203826213,2788.67336199074,107812886.351098,8388.666981475748,2796.3280279260034,34477258.163778,7854.390126738961,2795.108578019415
19241203,1708095611,54733216.044268,19614.324707854306,2790.471599685039,107807885.054485,8390.456418748201,2796.266459276134,34477258.163778,7854.390126738961,2795.108578019415
