bin,liquidity_usd,opt_capital_kept,uni_volume_ether,opt_user_kept_ether,uni_volume_usd,opt_user_kept,opt_price,uni_price,opt_fee,opt_lp_return_bin,uni_lp_return_bin,opt_log_cum_return,uni_log_cum_return,opt_total_income,opt_il_usd,opt_net_income,opt_lp_surplus_volume,opt_protocol_objective,opt_lp_return_year,check_opt_return,opt_solve_time_ms,opt_total_sweep_time_ms
19240222,295620498.2602831,47645052.20342252,287.8910779719819,287.8910779719819,814438.265861,813623.8275951389,2826.1515894366216,2828.9805700066286,0.0001,1.707677481643505e-06,-3.47812463339819e-05,0.00038118900306463295,-0.012493692187601511,81.36238275951389,0.0,81.36238275951389,813623.8275951389,1627247.6551902778,0.08975552843518261,0.08975552842985393,195.68944297498092,6402.759823016822
19240272,295632909.67089117,51137164.26008191,299.7361340966085,299.73613409660845,846448.4717390001,846448.4717389997,2823.9787448055213,2823.9787448055217,0.0001,1.655251095727544e-06,-8.523035607804653e-05,0.000382844252790451,-0.012578926175992693,84.64484717389998,0.0,84.64484717389998,846448.4717389997,1692896.9434779994,0.08699999759143971,0.08699999758693629,581.8212419981137,21594.8239560239
19240325,295510195.9816203,121132600.16271226,309.71414083262783,309.7141408326278,874768.6575040001,873893.888846496,2821.614429670991,2824.43886853953,0.00025,1.8035893881428938e-06,-0.000327053935487967,0.0003846478405520464,-0.012906033605282873,218.473472211624,0.0,218.473472211624,873893.888846496,1747787.777692992,0.0947966582407905,0.09479665824559028,86.43357999972068,5127.977899013786
19240371,295384333.42496794,20311223.386273086,176.71790653415363,176.4400586814618,499851.38899700006,498566.423325111,2825.6985803048497,2828.527107412262,0.0001,2.454635124043338e-06,0.00013950797268513822,0.00038710247266348404,-0.012766535362929994,49.8566423325111,3.725290298461914e-09,49.85664233623639,498566.4233623639,997132.8466874749,0.12901562211971787,0.12901562210856896,213.79985302337445,11383.096147998003
19240421,295409139.0525363,119718218.25567707,779.4000360876981,779.4000360876981,2202880.798166,2198475.036569668,2820.727398994238,2826.3801593128633,0.0001,1.8363746709581653e-06,-1.687230953914364e-05,0.00038893884564834385,-0.012783407814808183,219.8475036569668,0.0,219.8475036569668,2198475.036569668,4396950.073139336,0.09651985270556117,0.09651985270781892,186.48332898737863,9015.540648018941
19240471,295400632.41529715,272215657.7780566,841.3381076247924,841.3381076247922,2388765.5567909996,2381599.2601206256,2830.7279065775265,2839.2456435080508,0.00025,2.1872357376135906e-06,0.0013055547038612432,0.0003911260789939857,-0.01147870460645399,595.3998150301564,0.0,595.3998150301564,2381599.2601206256,4763198.520241251,0.11496111036897032,0.114961110367578,41.145709983538836,7766.687430994352
19240521,295740787.35601705,28047925.33842166,71.11341061692663,69.24818742153973,202056.18619800004,196756.48418682665,2841.3232391065494,2841.3232391065494,0.00025,1.7537525663475469e-06,9.274349421598196e-05,0.0003928798300224438,-0.01138596541265001,49.18912104670667,-3.725290298461914e-09,49.18912104298138,196756.4841719255,393512.96835875214,0.09217723488722707,0.09217723489133256,204.2425449762959,11316.140031995019
19240570,295783811.82721967,57832232.4785603,345.1614386150442,345.1614386150442,981175.8392779998,981175.8392779998,2842.6577523113683,2842.6577523113683,0.0001,1.6965899416761123e-06,0.0002220698964489035,0.00039457641852488326,-0.011163920170070814,98.11758392779998,0.0,98.11758392779998,981175.8392779998,1962351.6785559996,0.08917276733449646,0.08917276733017207,424.17013499652967,10938.537561014527
19240617,295818175.2559936,37043559.88708034,223.1932589708336,223.1932589708336,634543.513735,633908.970221265,2840.179730984182,2843.02275373792,0.0001,1.7112528389647373e-06,-2.299450216468485e-05,0.00039628766989967913,-0.011186914936613128,63.3908970221265,0.0,63.3908970221265,633908.970221265,1267817.94044253,0.0899434492159866,0.08994344921395916,404.0041140106041,12536.90804800135
19240668,295823748.13964164,49786497.31120268,295.2995515824057,295.2995515824057,840203.7241890001,839363.520464811,2842.413799705957,2845.259058764722,0.0001,1.685926035764605e-06,0.00015179363670902277,0.0003979735945141735,-0.011035132819392463,83.9363520464811,0.0,83.9363520464811,839363.520464811,1678727.040929622,0.08861227243978764,0.08861227243753143,169.53226801706478,5202.3727179912385
19240716,295870976.67662835,46802596.2068795,266.3627174010931,262.2378399992871,757366.13978,744891.9745969919,2840.52055416189,2843.36391807997,0.0001,1.591561227456024e-06,4.088603928206182e-05,0.00039956515447511765,-0.010994247615921802,74.4891974596992,7.450580596923828e-09,74.48919746714978,744891.9746714977,1489783.9492684896,0.0836524581150886,0.08365245811020057,450.6715350144077,21423.973875003867
19240763,295889556.4472811,109615726.32020223,648.4215008910106,648.4215008910106,1838509.4627989999,1838509.4627989999,2835.361659464812,2835.361659464812,0.0001,1.6772314745946936e-06,-0.00040140873010180943,0.0004012423845431615,-0.01139573693207398,183.8509462799,1.4901161193847656e-08,183.85094629480116,1838509.4629480115,3677018.9257470113,0.0881552863046971,0.08815528630348878,193.05841397726908,6209.011623985134
19240812,295776981.7773965,109050531.14483461,681.7223938345048,681.7223938345047,1936192.714682,1930384.1365379535,2831.627879612496,2840.148324586255,0.0001,1.7701739884000466e-06,3.0462813750651157e-05,0.0004030125569649077,-0.011365274582305438,193.03841365379537,0.0,193.03841365379537,1930384.1365379537,3860768.2730759075,0.09304034483030645,0.09304034482550672,272.0019050175324,13033.560004987521
19240860,295780045.8179184,34948721.84900542,200.48481684056617,200.48481684056617,569085.488612,568516.4031233881,2835.708020600362,2838.5465671675297,0.0001,1.626715865546216e-06,0.0020019918661950526,0.0004046392715073727,-0.009365284031193966,56.85164031233881,0.0,56.85164031233881,568516.4031233881,1137032.8062467761,0.08550018589310912,0.08550018589540251,301.92287400132045,12054.004417994292
19240910,296492931.7487738,125723572.24927326,792.3710068248255,792.3710068248254,2245071.673011,2240581.5296649775,2827.692470277774,2833.3591886550844,0.0001,1.7821491145849374e-06,-0.000543579095326411,0.00040642141903385115,-0.009909010919197266,224.05815296649774,0.0,224.05815296649774,2240581.5296649775,4481163.059329955,0.09366975746258431,0.0936697574593456,220.91047401772812,7905.1188779994845
19240957,296386521.87244266,132350558.72257645,868.7502986709954,868.6712912119038,2449725.868071,2456851.589917611,2828.2868500120444,2819.82736790832,0.0001,1.8563212831367665e-06,0.004096469904981899,0.00040827773859402244,-0.005820908702850826,245.68515899176109,0.0,245.68515899176109,2456851.589917611,4913703.179835222,0.09756824664166845,0.09756824664405638,343.9242760068737,5115.613360016141
19241006,298046736.42747843,68945446.01631264,397.0372471444731,397.0372471444731,1117758.5528360002,1121111.828494508,2823.6943424266697,2815.24859663676,0.0001,1.6260853954433055e-06,-0.00023271586954118505,0.0004099038226673923,-0.006053651654931778,112.11118284945081,0.0,112.11118284945081,1121111.828494508,2242223.656989016,0.08546704838450014,0.08546704837628784,265.24420399800874,5717.061913979705
19241055,297929883.68590385,112991490.87045409,679.7652221676612,679.7652221676611,1916383.4646859998,1914467.0812213134,2816.36514900893,2819.1843333422726,0.0001,1.6943462436620735e-06,0.000392203524850149,0.00041159816747574177,-0.005661525021779836,191.44670812213135,0.0,191.44670812213135,1914467.0812213134,3828934.162442627,0.08905483856687858,0.08905483856261008,158.02863199496642,5676.014689990552
19241105,298038529.6331506,212215887.31605816,1466.07176249371,1466.07176249371,4137019.96073,4128745.92080854,2816.196332562714,2821.8400125878898,0.0001,1.9455404461116057e-06,-0.00041944396517952016,0.0004135437060292604,-0.006081056978185151,412.87459208085403,0.0,412.87459208085403,4128745.92080854,8257491.84161708,0.10225760584762598,0.10225760585128149,270.4596010153182,11925.391210010275
19241154,297996851.5056803,213880907.2244578,1499.913619151812,1499.913619151812,4195096.480397999,4182511.190956806,2788.501376047228,2796.8920522038393,0.0001,1.9555327520962326e-06,-0.0029831836576376717,0.00041549923686938234,-0.009068699197537307,418.2511190956806,2.9802322387695312e-08,418.25111912548294,4182511.191254829,8365022.382211635,0.10278280145017799,0.10278280144563787,273.8609339867253,8604.225944000063
19241203,297082358.23322254,297082358.23322254,1042.0779387120585,1042.0779387120588,2907297.3254730003,2904390.0281475275,2787.114015423037,2789.9039193423796,0.00025,2.444095002526096e-06,-0.006716988388634327,0.00041794332888519424,-0.01580834808321257,726.0975070368819,5.960464477539063e-08,726.0975070964865,2904390.028385946,5808780.056533474,0.12846163333277158,0.12846163332624103,10.064378002425656,22127.324397006305
19241253,294794242.680982,264917686.1904904,2111.8397089523587,2042.0087089523588,5855253.736194999,5644656.473943419,2764.26660140905,2772.5843544724676,0.0001,2.13072088746186e-06,-0.0028650597738841847,0.00042007404750271714,-0.018677519997080085,564.4656473943419,2.9802322387695312e-08,564.4656474241442,5644656.474241442,11289312.94818486,0.11199068984499536,0.11199068984600395,97.96954900957644,8491.634541016538
19241304,293978641.14569473,122445444.03605025,779.8164054688817,779.8164054688817,2165176.53278,2165176.53278,2776.5208805502625,2776.5208805502625,0.0001,1.7682785585248328e-06,0.00017596946372082443,0.00042184232449778164,-0.0185015660141692,216.517653278,0.0,216.517653278,2165176.53278,4330353.06556,0.09294072103606522,0.09294072103969543,518.7066270154901,14241.370367002673
19241353,293983378.9809978,219357322.63677448,637.8890838961765,637.8890838961767,1768525.289142,1766756.7638528582,2769.692738840499,2772.4652040445435,0.00025,2.0135602753257118e-06,-0.00021949499780050965,0.0004238558827459764,-0.018721085104522254,441.68919096321457,0.0,441.68919096321457,1766756.7638528582,3533513.5277057164,0.10583272807111942,0.10583272806890433,228.4173550142441,23004.232642997522
19241402,293943716.97373337,94630299.10874368,568.4673201494969,568.4273201494971,1577124.898556,1573859.8968762055,2768.7970670767168,2774.3457585939045,0.0001,1.6631669895364239e-06,7.40889621451355e-05,0.00042551904835237865,-0.01864699888682874,157.38598968762057,0.0,157.38598968762057,1573859.8968762057,3147719.7937524114,0.08741605697003443,0.08741605697457053,554.9910400004592,28667.71091299597
19241451,293949878.8769734,128416224.38429685,826.0387703504088,826.0387703504086,2290728.56951,2288437.840940489,2770.3758262699043,2773.14897524515,0.0001,1.7820472856234564e-06,4.3844001071392604e-05,0.00042730109405004883,-0.01860315584687737,228.8437840940489,0.0,228.8437840940489,2288437.840940489,4576875.681880978,0.09366440533236886,0.09366440533229024,331.2472469988279,15106.127783976262
19241501,293946189.2707186,148245440.02643847,977.5630531246098,970.1990162164722,2724991.43668,2696350.53269148,2779.172610591337,2787.5352162400573,0.0001,1.8188421392324825e-06,0.002086292694836647,0.00042911993453508045,-0.016519036438428943,269.63505326914805,0.0,269.63505326914805,2696350.53269148,5392701.06538296,0.09559834283805928,0.09559834284084873,361.0667419852689,17172.85718600033
19241548,294521430.2639551,115378180.52645512,716.9677150834408,715.3791059707596,2008093.504428,2007651.3933513432,2806.4160339530576,2800.8144051427726,0.0001,1.7400615821290574e-06,0.0010936664523013109,0.0004308599946033312,-0.015425967603592272,200.76513933513434,1.4901161193847656e-08,200.7651393500355,2007651.3935003548,4015302.786851698,0.09145763675670326,0.09145763675274861,379.00316301966086,7944.731100986246
19241598,294784078.05700904,65190113.96563571,385.7345141155132,385.7345141155132,1080320.666404,1077079.7044047879,2792.2824248033,2800.684478238014,0.0001,1.652213255789918e-06,4.582902920911362e-05,0.0004325122064941934,-0.015380139624501014,107.70797044047879,0.0,107.70797044047879,1077079.7044047879,2154159.4088095757,0.0868403287243181,0.08684032872424469,642.1953069802839,28237.993633985752
19241648,294882646.19789815,120719645.27565636,770.8041429120917,770.8041429120918,2151513.3825479997,2147210.355782904,2785.675681076078,2791.25819747102,0.0001,1.7786751699608403e-06,-0.0006491485084481202,0.00043429088008239145,-0.01602949892106893,214.72103557829044,0.0,214.72103557829044,2147210.355782904,4294420.711565808,0.09348716693314177,0.09348716692949138,564.657189999707,30036.731681000674
19241699,294716618.3874635,71540224.40468235,439.50899033542095,439.508990335421,1225904.836809,1224678.9319721912,2786.4707182384377,2789.2599782166544,0.0001,1.7118746022440982e-06,-0.0002956099671791062,0.0004360027532194306,-0.016325152589486983,122.46789319721913,0.0,122.46789319721913,1224678.9319721912,2449357.8639443824,0.08997612909394981,0.08997612909462085,518.0789139994886,23046.20848200284
19241748,294557749.2217428,59061846.900835976,341.1327813792282,341.13278137922816,950195.2091110001,949245.013901889,2782.626196356775,2785.4116079647397,0.0001,1.6072050972189515e-06,-2.616845071332672e-07,0.00043760995702510943,-0.016325414274028397,94.92450139018891,0.0,94.92450139018891,949245.0139018891,1898490.0278037782,0.08447469990982809,0.08447469990900594,494.4871899788268,24397.689297999023
19241798,294531851.50586516,168220859.12315693,455.5624930211486,455.56249302114855,1268403.8240929998,1268403.8240929996,2784.258676962935,2784.2586769629356,0.00025,1.8850275624326451e-06,-0.0009182084724445593,0.0004394949828109343,-0.01724404455809944,317.1009560232499,0.0,317.1009560232499,1268403.8240929996,2536807.648185999,0.09907704868145983,0.09907704868130032,172.9877969773952,7317.556716996478
19241848,294231830.1195111,294231830.1195111,552.5154784662202,552.5154784662202,1536160.4401510002,1534624.279710849,2777.5226930672734,2780.302996063337,0.0005,2.607848850152472e-06,4.35561099173306e-05,0.0004421028282607026,-0.017200489396722012,767.3121398554246,0.0,767.3121398554246,1534624.279710849,3069248.559421698,0.13706853556401394,0.13706853556639187,7.633975008502603,14909.813261998352
19241896,294293946.2393595,49854005.24991238,305.040303845426,305.040303845426,847459.460263,846612.0008027368,2775.4102986723456,2778.1884871595053,0.0001,1.6981825162467259e-06,-0.0001905098051008725,0.00044380100933495557,-0.017391017351120874,84.66120008027369,0.0,84.66120008027369,846612.0008027368,1693224.0016054737,0.0892564730539279,0.08925647305763741,404.85510998405516,19187.03364499379
19241947,294265226.881898,92557690.59445417,549.5838139196262,549.5838139196261,1524288.739644,1521240.1621647116,2767.985744185664,2773.5328098052746,0.0001,1.6435589008266167e-06,-0.001014793808513655,0.00044544456688506875,-0.01840632641148385,152.12401621647118,0.0,152.12401621647118,1521240.1621647116,3042480.3243294233,0.08638545582744697,0.08638545583248211,409.3977709999308,18410.209118010243
19241995,293971891.3929951,46044681.40366666,262.2782278365329,262.2782278365329,727625.4477960002,729808.324139388,2782.573033832786,2774.250282983835,0.0001,1.5850002690674965e-06,0.00034156353760807386,0.00044702956589799035,-0.018064821193421395,72.98083241393881,0.0,72.98083241393881,729808.324139388,1459616.648278776,0.08330761414218762,0.08330761414093212,362.2544700047001,8316.117421985837
19242045,294061444.5300609,19305689.233224567,147.45416513935479,147.45416513935479,409339.05516000005,408520.37704968004,2770.490590507219,2776.042675858937,0.0001,2.1160621209349395e-06,-6.328035576393337e-05,0.0004491456257799945,-0.018128103551471552,40.852037704968005,0.0,40.852037704968005,408520.37704968004,817040.7540993601,0.11122022507634043,0.11122022507773721,372.7717279980425,17627.922682993812
19242096,294037497.7589019,60694642.463582,365.61311224874083,365.61311224874095,1013747.152469,1013747.1524690001,2772.7319357717897,2772.73193577179,0.0001,1.670241575403082e-06,-0.00015450961371130331,0.00045081586596063363,-0.018282625103022934,101.37471524690001,0.0,101.37471524690001,1013747.1524690001,2027494.3049380002,0.08778789720318599,0.08778789720908392,256.4488589996472,9434.328641014872
19242145,294023111.7104722,68075976.70742221,409.3028459619012,409.3028459619012,1134617.1173550002,1134617.1173550002,2772.072387350595,2772.072387350595,0.0001,1.666692381631752e-06,-0.00024090449876419288,0.0004524825569533667,-0.01852355862393707,113.46171173550003,1.4901161193847656e-08,113.4617117504012,1134617.1175040118,2269234.234859012,0.08760135157856488,0.0876013515778185,381.2199440144468,9992.260203987826
19242195,293875587.9618246,55353663.368096866,325.33589838341544,325.33589838341544,904009.510536,904009.510536,2778.695849514292,2778.695849514292,0.0001,1.6331520906293382e-06,0.00015639542576340178,0.00045411570771044954,-0.01836717542666319,90.40095105360001,0.0,90.40095105360001,904009.510536,1808019.021072,0.08583847388347801,0.08583847388734497,383.5822920082137,9403.946942009497
19242249,293899291.58851886,93388531.1664898,229.43420612473756,229.4342061247376,636824.692386,635551.043001228,2770.0797267156186,2775.630988693005,0.00025,1.701362670187493e-06,-0.00016986837399534635,0.00045581706893321495,-0.01853705822992486,158.887760750307,0.0,158.887760750307,635551.043001228,1271102.086002456,0.08942362194505464,0.08942362194960944,178.5319670161698,8322.736339003313
19242294,293874132.4081471,36680953.95546043,201.4206745769554,201.42067457695538,559379.253998,559938.6332519978,2779.94617200066,2777.169002997663,0.0001,1.5265105534929626e-06,0.000579715450156792,0.0004573435783216167,-0.017957510749856218,55.993863325199776,0.0,55.993863325199776,559938.6332519978,1119877.2665039955,0.0802333946915901,0.0802333946974529,262.71741100936197,7089.648776018294
19242343,294099630.4740682,120948410.95730264,318.89324344413365,318.89324344413376,886843.927568,886843.9275680003,2781.005699555891,2781.005699555891,0.00025,1.8331037187844487e-06,0.00014570599918123934,0.00045917668036030206,-0.017811815364763128,221.71098189200006,1.4901161193847656e-08,221.71098190690122,886843.9276276049,1773687.8551956052,0.09634793145931062,0.09634793145868446,387.17808498768136,14844.034937996184
19242393,294144870.2346399,46529550.62558622,275.33696161895693,275.3369616189569,764945.1754660001,764945.1754659999,2778.2146318757577,2778.2146318757577,0.0001,1.643998631527442e-06,0.00015206818427311553,0.0004608206776403887,-0.01765975874168437,76.4945175466,7.450580596923828e-09,76.49451755405057,764945.1755405057,1529890.3510065055,0.08640856807308235,0.08640856806836265,418.11338800471276,13679.095669009257
19242443,294253558.8626048,64502389.654705286,407.8979963933916,407.89799639339157,1134508.8435789999,1135643.3524225785,2784.135647793972,2781.354293500472,0.0001,1.7606221389655697e-06,2.2190323598362722e-05,0.0004625812982294641,-0.017637568664287555,113.56433524225785,0.0,113.56433524225785,1135643.3524225785,2271286.704845157,0.09253829962403035,0.09253829962374999,363.688926998293,8032.729915023083
19242492,294157711.5137515,87363203.03818531,517.8719602131598,517.8719602131598,1440038.355341,1438598.3169856588,2777.903473270732,2780.6841574281602,0.0001,1.6466867822564455e-06,-4.345965915679896e-05,0.00046422798365594093,-0.017681029267842655,143.8598316985659,0.0,143.8598316985659,1438598.3169856588,2877196.6339713177,0.08654985727539877,0.08654985727968448,260.99950200296007,7651.57901099883
19242543,294160164.18146825,35572052.23093799,211.08138639481544,211.08138639481538,586296.1354809998,585709.8393455186,2774.8057246979733,2777.5833080059797,0.0001,1.6465449773406966e-06,-1.6875192843240044e-05,0.00046587452727763905,-0.017697904603073536,58.57098393455186,0.0,58.57098393455186,585709.8393455186,1171419.6786910372,0.086542404009027,0.0865424040154115,378.24616199941374,15073.854831018252
19242592,294182816.4530212,94309512.51501745,569.1113332900288,569.1113332900287,1582027.9133570003,1580445.885443643,2777.041666534905,2779.821488022928,0.0001,1.6758075015942634e-06,1.6211087750645086e-05,0.0004675503333751306,-0.01768169364672117,158.0445885443643,0.0,158.0445885443643,1580445.885443643,3160891.770887286,0.08808044228379448,0.08808044227914637,308.0985080159735,11104.042638995452
19242641,294200993.4087178,125022060.12375571,837.3804695840281,837.3804695840281,2316496.7505759997,2309547.260324272,2758.062009102682,2766.3610923798215,0.0001,1.8473117928452932e-06,-0.001731807842520165,0.00046939764346172084,-0.01941500280201689,230.9547260324272,0.0,230.9547260324272,2309547.260324272,4619094.520648544,0.09709470783194861,0.09709470782902047,379.92555199889466,17116.363253997406
19242691,293673336.0864401,90114289.17283428,544.8408390371721,544.8408390371723,1507838.7686169997,1509346.607385617,2770.2523365408747,2767.4848516891857,0.0001,1.6749248329427234e-06,9.725211912367049e-05,0.00047107256689208634,-0.019317755411574055,150.93466073856172,0.0,150.93466073856172,1509346.6073856172,3018693.2147712344,0.08803404921946954,0.08803404921607755,313.3222259930335,6862.734611000633
19242741,293616234.20631975,96255175.9600338,592.792600083955,591.1715975670263,1642424.62702,1639571.3193650348,2773.4270829530883,2770.656426526562,0.0001,1.7033591212235721e-06,0.0005183963888605314,0.00047277592456267966,-0.018799493343702622,163.9571319365035,0.0,163.9571319365035,1639571.3193650348,3279142.6387300696,0.08952855541151095,0.08952855541186189,298.88161798589863,7990.349013009109
19242788,293807012.3472016,89986604.45349038,220.1934475854767,220.19344758547675,611620.8292490001,610397.5875905021,2772.096964209402,2777.652268746896,0.00025,1.695801256469196e-06,0.0004792197488123579,0.0004744717243813397,-0.01832038838400273,152.59939689762552,0.0,152.59939689762552,610397.5875905021,1220795.1751810042,0.08913131404002093,0.08913131404102383,401.96975599974394,15035.780905018328
19242839,293941292.5390644,38327549.665686786,211.35256737619542,211.35256737619542,587113.72652,585939.4990669601,2772.332062680939,2777.8878383576543,0.0001,1.5287684816217974e-06,7.808596344508777e-06,0.0004760004916943589,-0.01831257981814524,58.59394990669601,0.0,58.59394990669601,585939.4990669601,1171878.9981339201,0.08035207139404167,0.08035207139381124,316.3432470173575,9929.869368992513
19242889,293929742.4060423,80431551.65996,184.98429639061666,184.98429639061666,514105.382935,513591.2775520649,2776.404741230331,2779.183925155487,0.00025,1.596361337536331e-06,0.00011824498129702546,0.0004775968517577391,-0.01819434182723491,128.39781938801625,0.0,128.39781938801625,513591.277552065,1027182.55510413,0.08390475190090955,0.0839047518988944,417.9547150270082,15148.302529996727
19242938,293963263.85412437,45668311.35976772,280.2884366459947,280.28843664599464,779108.605166,779108.6051659998,2779.667311605926,2779.667311605926,0.0001,1.7060157951282798e-06,0.00023177778182642856,0.00047930286609757346,-0.017962590901728893,77.91086051659998,0.0,77.91086051659998,779108.6051659997,1558217.2103319997,0.08966819019194239,0.08966819019997747,529.635763989063,14009.040079981787
19242989,294056824.63502955,36339959.84620258,196.6523760167696,196.6523760167696,546555.5009469999,545462.3899451059,2773.739127863837,2779.297723310458,0.0001,1.5009988790675703e-06,4.74142623145725e-05,0.0004808038638500429,-0.017915177763434917,54.54623899451059,0.0,54.54623899451059,545462.3899451059,1090924.7798902118,0.07889250108379149,0.07889250107529762,278.93427800154313,12110.881621018052
19243037,294100533.30919945,35564841.21883911,219.04595491648888,219.04595491648885,609238.2328390001,608628.9946061609,2778.544779967292,2781.3261060733657,0.0001,1.7113221196774613e-06,0.00025790332913366306,0.0004825151845053015,-0.017657307685647872,60.86289946061609,0.0,60.86289946061609,608628.9946061609,1217257.9892123218,0.08994709061024737,0.08994709060918682,379.7323440085165,11211.56919101486
19243086,294158175.29322815,37411884.5560696,214.9045578754528,213.57958374453005,598691.971211,594405.7905671162,2783.064655084756,2785.850505590346,0.0001,1.5888154195394082e-06,0.00032433322927841884,0.0004841039986625866,-0.017333027041021635,59.44057905671163,0.0,59.44057905671163,594405.7905671162,1188811.5811342325,0.0835081384509913,0.08350813845103089,288.8498209940735,14454.60569599527
19243136,294211657.9423117,135100108.74907362,168.10899064208655,168.065124685174,468907.347766,468316.2072148515,2786.5162870174245,2789.3055926100346,0.0005,1.7332192091135804e-06,3.785878964696371e-05,0.0004858372163696075,-0.01729516896800051,234.15810360742577,2.9802322387695312e-08,234.1581036372281,468316.20727445616,936632.4144893077,0.0910980016310098,0.09109800163397422,151.34917999967,7749.9936380190775
19243187,294240938.2456436,131453210.03859591,164.21123976310707,163.8602919752421,458382.4774219999,456945.4320445066,2788.6282059935984,2791.4196256192176,0.0005,1.7380535323935708e-06,0.00021022158328014382,0.00048757526839162383,-0.017084969478181042,228.4727160222533,2.9802322387695312e-08,228.47271605205563,456945.43210411124,913890.8641486178,0.09135209366260609,0.09135209365517033,195.67956699756905,15211.41946100397
19243237,294284288.58674645,29642902.244996972,178.9578449380262,178.95784493802623,499324.10860700003,498824.78449839307,2787.387078063764,2790.177255319083,0.0001,1.6827798452826458e-06,0.00017984357050364555,0.0004892580468209982,-0.01690514207759369,49.88247844983931,3.725290298461914e-09,49.8824784535646,498824.784535646,997649.569034039,0.08844690866805587,0.08844690866083763,299.2688179947436,9904.842098010704
19243291,294361660.552462,4874846.384222739,31.53844202261035,31.538442022610354,87989.519594,88077.50911359399,2792.7032365913947,2789.913323268127,0.0001,1.8067750688237808e-06,-6.994749057390925e-05,0.0004910648202576731,-0.016975092014607365,8.807750911359399,0.0,8.807750911359399,88077.50911359399,176155.01822718797,0.09496409761737792,0.094964097618375,209.08149000024423,9882.31703999918
19243339,294343795.76613015,77589020.74504973,187.44856195505113,187.44856195505113,523022.609234,521453.54140629794,2781.848716083183,2790.2193742058002,0.00025,1.680178253503644e-06,-6.863391859501724e-05,0.0004927449970995912,-0.017043728288617548,130.3633853515745,1.4901161193847656e-08,130.36338536647565,521453.5414659026,1042907.0828722005,0.08831016900415153,0.08831016900275443,240.3958560025785,12690.390260017011
19243386,294320929.349594,64517157.725548,401.24583606559844,400.4425881963976,1118870.2832459998,1119980.3253331028,2796.8561745081097,2788.490702400907,0.0001,1.7359418251148477e-06,2.546382786629664e-05,0.000494480937418022,-0.01701826478494903,111.9980325333103,0.0,111.9980325333103,1119980.3253331028,2239960.6506662057,0.0912411023280364,0.09124110232141436,368.9384770113975,10299.869015987497
19243435,294357202.0102465,8857919.007814791,84.606270669118,84.32889622017281,236075.372394,236007.32366019423,2798.6530624568704,2790.2822158094423,0.0001,2.664365337411413e-06,7.959510863176758e-05,0.0004971452992060751,-0.016938672843839743,23.600732366019425,0.0,23.600732366019425,236007.32366019423,472014.64732038847,0.14003904213434387,0.1400390421319923,212.3355689982418,8108.857399987755
19243488,294372306.1580955,10312304.205780303,86.28095008458033,86.28095008458033,240625.705637,240385.079931363,2786.0736314993746,2788.8624939933684,0.0001,2.3310510932815694e-06,1.3361912455832876e-05,0.0004994763475824425,-0.016925311020653477,24.0385079931363,0.0,24.0385079931363,240385.079931363,480770.159862726,0.12252004546287928,0.12252004545913524,314.9744909896981,14696.62591998349
19243535,294406172.9049294,20190993.07384341,135.09160157552873,135.09160157552873,376968.681271,377345.649952271,2793.257652965938,2790.467185780158,0.0001,1.8688810826303865e-06,8.111045843492475e-05,0.0005013452269186427,-0.01684420385149401,37.7345649952271,0.0,37.7345649952271,377345.649952271,754691.299904542,0.09822838970305312,0.0982283897083341,373.45097097568214,12041.368837992195
19243586,294419882.8843195,19329221.388171446,151.95460030224461,151.81445705085858,424360.3688349999,424816.9317557096,2798.26401258606,2792.678655275509,0.0001,2.197796399874286e-06,0.00018291791505037783,0.0005035430209034748,-0.016661302663885713,42.48169317557096,3.725290298461914e-09,42.48169317929625,424816.9317929625,849633.8635486721,0.11551617877739247,0.11551617876486717,374.0865259896964,11032.851916010259
19243635,294476113.86273897,8861497.352598794,79.53214783029563,79.53214783029561,222226.342392,222004.11604960795,2791.375841166979,2794.1700111781574,0.0001,2.5052664038149403e-06,3.4174194525654186e-05,0.0005060482841691851,-0.016627129053284635,22.200411604960795,0.0,22.200411604960795,222004.11604960795,444008.2320992159,0.13167680218451325,0.13167680218306949,214.29653398809023,8609.58582299645
19243685,294474365.82585317,23431807.78452191,181.52865528370177,180.91798634180572,507696.6333170002,505482.73481256835,2793.988287364459,2796.785072436896,0.0001,2.157250262114741e-06,0.00021998154709615457,0.0005082055321045265,-0.016407171698581073,50.548273481256835,3.725290298461914e-09,50.548273484982126,505482.73484982125,1010965.4696623896,0.11338507377675079,0.11338507377713614,311.6466229839716,15648.635001998628
19243735,294513014.85655797,51791508.875496805,299.81245237681424,299.81245237681424,839870.3359589999,839030.4656230409,2798.5177365765967,2801.3190556322293,0.0001,1.620015488716523e-06,0.0006223586356487903,0.0005098255462809487,-0.01578500664775261,83.9030465623041,0.0,83.9030465623041,839030.4656230409,1678060.9312460818,0.08514801408694045,0.08514801408791836,320.1557949942071,7806.790700997226
19243786,294661932.9241059,58901556.83749645,357.97174000136727,357.9717400013673,1004898.3336930001,1001883.6386919213,2798.7785814827016,2807.200182028788,0.0001,1.7009459384172455e-06,0.0010210944563503782,0.0005115264907726628,-0.014764433153742202,100.18836386919213,0.0,100.18836386919213,1001883.6386919213,2003767.2773838425,0.08940171852321042,0.0894017185194856,337.038951984141,8151.547906018095
