bin_id,start_block,end_block,rejection_rate,tolerance,swap_count,router_txs,failed_txs
46.0,19232249,19232293,0.04285714285714286,0.006014112364728649,27,70,3
47.0,19232296,19232344,0.046153846153846156,0.005222622532145147,34,65,3
48.0,19232347,19232393,0.10526315789473684,0.0011315873451812053,36,57,6
49.0,19232396,19232444,0.10144927536231885,0.0010533346781957137,19,69,7
50.0,19232448,19232493,0.03571428571428571,0.005081815884228495,18,56,2
52.0,19232544,19232593,0.06060606060606061,0.004572322367092546,10,33,2
53.0,19232594,19232642,0.05357142857142857,0.006010105089024008,34,56,3
54.0,19232643,19232691,0.06666666666666667,0.005837912279349114,14,45,3
55.0,19232693,19232741,0.08771929824561403,0.0032203436385976293,23,57,5
56.0,19232743,19232789,0.21875,0.002618726082051123,26,32,7
57.0,19232791,19232840,0.1076923076923077,0.0010087010958843793,22,65,7
58.0,19232842,19232890,0.1206896551724138,0.00041687885818814834,23,58,7
59.0,19232891,19232939,0.10294117647058823,0.005934298143530526,21,68,7
60.0,19232941,19232989,0.06493506493506493,0.0028753520554097405,18,77,5
61.0,19232990,19233038,0.05,0.0031701833072102104,25,60,3
62.0,19233040,19233088,0.05,0.0046714388531781765,20,60,3
63.0,19233089,19233138,0.038461538461538464,0.004050135602387027,25,52,2
64.0,19233139,19233188,0.0847457627118644,0.0018006164229073763,32,59,5
65.0,19233189,19233238,0.11403508771929824,0.003381893817071069,26,114,13
66.0,19233239,19233288,0.08,0.005532388057456129,38,75,6
67.0,19233290,19233338,0.08108108108108109,0.0025069744929281158,27,74,6
68.0,19233339,19233386,0.039473684210526314,0.0026027285194589263,27,76,3
69.0,19233388,19233435,0.07792207792207792,0.001212265018280115,12,77,6
70.0,19233438,19233484,0.11290322580645161,0.0028492909875357337,30,62,7
71.0,19233486,19233534,0.015384615384615385,0.004568120084178834,19,65,1
72.0,19233538,19233584,0.08695652173913043,0.0037572602318579973,38,46,4
73.0,19233586,19233631,0.043478260869565216,0.0038612609875647197,11,69,3
74.0,19233635,19233684,0.28888888888888886,0.00016259664096949757,17,90,26
75.0,19233686,19233734,0.05357142857142857,0.005283075432753873,11,56,3
76.0,19233736,19233782,0.017241379310344827,0.004911897888371656,26,58,1
77.0,19233785,19233834,0.09302325581395349,0.0028119745025657456,21,43,4
78.0,19233835,19233881,0.1111111111111111,0.004592267277385171,54,45,5
79.0,19233885,19233934,0.04225352112676056,0.005528169069609126,44,71,3
80.0,19233935,19233983,0.07042253521126761,0.002766119125654523,38,71,5
81.0,19233985,19234034,0.12962962962962962,0.0013933404251071954,11,54,7
82.0,19234035,19234082,0.07692307692307693,0.0036402880503898496,21,52,4
83.0,19234084,19234130,0.07964601769911504,0.0034770797754052826,30,113,9
84.0,19234133,19234181,0.22988505747126436,0.0014601966729724822,31,87,20
85.0,19234182,19234231,0.13592233009708737,0.0017547466694004363,30,103,14
86.0,19234232,19234281,0.13513513513513514,0.0012678640384804706,52,111,15
87.0,19234282,19234331,0.22580645161290322,0.0015090307464091042,36,124,28
88.0,19234332,19234381,0.16161616161616163,0.0017019675943813761,38,99,16
89.0,19234382,19234431,0.11538461538461539,0.0023684890836909354,17,52,6
90.0,19234432,19234480,0.09210526315789473,0.0009894179477267515,26,76,7
91.0,19234481,19234529,0.21212121212121213,0.0010017832652821413,50,66,14
92.0,19234530,19234579,0.42021276595744683,0.00035710929911643316,32,188,79
93.0,19234580,19234629,0.12389380530973451,0.0009181729789946815,35,113,14
94.0,19234630,19234677,0.1348314606741573,0.0015870183389630132,28,89,12
95.0,19234680,19234728,0.06382978723404255,0.001125969175405162,26,47,3
96.0,19234729,19234777,0.14150943396226415,0.0010005721990395606,32,106,15
97.0,19234779,19234827,0.17307692307692307,0.0031142515720724902,32,52,9
98.0,19234829,19234877,0.125,0.0019747464579180987,22,40,5
99.0,19234878,19234926,0.0547945205479452,0.00330322944666974,43,73,4
100.0,19234930,19234977,0.0273972602739726,0.0025743471478628897,26,73,2
101.0,19234978,19235027,0.19387755102040816,0.00033731384702439767,25,98,19
102.0,19235028,19235077,0.10526315789473684,0.0043049940527789595,41,76,8
103.0,19235080,19235126,0.06172839506172839,0.0036339115477771067,11,243,15
104.0,19235128,19235176,0.08636363636363636,0.005320550994012744,15,220,19
105.0,19235178,19235226,0.14084507042253522,0.0024390596448961134,21,142,20
106.0,19235229,19235274,0.15508021390374332,0.0022976502631563613,25,187,29
107.0,19235281,19235322,0.12582781456953643,0.0018129311459147528,11,151,19
108.0,19235324,19235373,0.15934065934065933,0.0009926078292348678,32,182,29
109.0,19235374,19235423,0.03333333333333333,0.0015544544575315262,9,120,4
110.0,19235425,19235473,0.00847457627118644,0.00545135549225159,13,118,1
111.0,19235474,19235523,0.13768115942028986,0.0011501974067059948,19,138,19
112.0,19235525,19235573,0.06796116504854369,0.005530084071601029,7,103,7
113.0,19235575,19235622,0.2774869109947644,0.00026849658504870107,24,191,53
114.0,19235624,19235672,0.03676470588235294,0.003700036669273506,27,136,5
115.0,19235673,19235722,0.061946902654867256,0.00248662921023566,22,113,7
116.0,19235724,19235771,0.18181818181818182,0.0031767867789408186,24,110,20
117.0,19235773,19235822,0.19767441860465115,0.0010383377938549172,46,86,17
118.0,19235823,19235871,0.09090909090909091,0.0035359779649456425,26,99,9
119.0,19235873,19235920,0.2,0.001246757522673642,26,80,16
120.0,19235921,19235968,0.14912280701754385,0.0013834346054902842,23,114,17
121.0,19235970,19236019,0.09259259259259259,0.0008973709328631915,22,108,10
122.0,19236020,19236069,0.08653846153846154,0.002290860264543464,20,104,9
123.0,19236070,19236119,0.05154639175257732,0.002017506507074999,33,97,5
124.0,19236120,19236168,0.0875,0.0012688016536413123,62,80,7
125.0,19236170,19236217,0.05223880597014925,0.0047198048671774255,40,134,7
126.0,19236219,19236266,0.109375,0.004226268578869816,34,128,14
127.0,19236267,19236314,0.05,0.005498756183189128,23,80,4
128.0,19236316,19236364,0.038834951456310676,0.002913889750977711,40,103,4
129.0,19236367,19236413,0.08387096774193549,0.0015110369526218459,27,155,13
130.0,19236416,19236459,0.08411214953271028,0.002803637154375785,23,107,9
131.0,19236464,19236510,0.06172839506172839,0.0011033735394890291,13,81,5
132.0,19236511,19236559,0.049586776859504134,0.0058678019315115786,15,121,6
133.0,19236561,19236608,0.025,0.006068865946597408,25,120,3
134.0,19236610,19236659,0.056818181818181816,0.005641645312447276,22,88,5
135.0,19236660,19236705,0.2,0.0010014726860288568,24,75,15
136.0,19236706,19236753,0.3137254901960784,-4.49820140215278e-06,19,102,32
137.0,19236755,19236804,0.20994475138121546,0.0009986151936987645,34,181,38
138.0,19236805,19236853,0.022222222222222223,0.006054147351432955,44,135,3
139.0,19236857,19236903,0.14,0.0019385596394981526,20,100,14
140.0,19236904,19236952,0.03225806451612903,0.0031579118811399043,25,93,3
141.0,19236954,19237003,0.049689440993788817,0.004511465670151975,32,161,8
142.0,19237004,19237053,0.05319148936170213,0.004844379349383429,33,94,5
143.0,19237054,19237102,0.08396946564885496,0.003771880604987084,26,131,11
144.0,19237104,19237152,0.05405405405405406,0.0029888795377362655,53,74,4
145.0,19237153,19237202,0.0641025641025641,0.004588776494125735,43,78,5
146.0,19237203,19237250,0.1076923076923077,0.0025600056365193743,25,65,7
147.0,19237253,19237301,0.046296296296296294,0.0012739728090632974,15,108,5
148.0,19237302,19237350,0.054945054945054944,0.0011172076626377806,16,91,5
149.0,19237351,19237400,0.04716981132075472,0.0011483054941324536,35,106,5
150.0,19237401,19237450,0.07246376811594203,0.0027076856142196942,37,138,10
151.0,19237452,19237500,0.08502024291497975,0.0013261277304329278,12,247,21
152.0,19237502,19237549,0.07792207792207792,0.0009812885041847132,18,77,6
153.0,19237551,19237600,0.07142857142857142,0.003749667308749146,24,84,6
154.0,19237601,19237649,0.02666666666666667,0.006045646260120333,27,75,2
155.0,19237651,19237699,0.09558823529411764,0.003450422663241111,20,136,13
156.0,19237700,19237748,0.1038961038961039,0.0011550929737469482,42,77,8
157.0,19237752,19237796,0.06896551724137931,0.0034585700480594945,41,58,4
158.0,19237799,19237847,0.10975609756097561,0.0018866467404243725,28,82,9
159.0,19237848,19237897,0.06315789473684211,0.0038196784210843106,41,95,6
160.0,19237898,19237947,0.05,0.005964546176285256,40,120,6
161.0,19237949,19237997,0.08433734939759036,0.0029184578026265067,37,83,7
162.0,19237998,19238047,0.1417910447761194,0.0019285818333250114,35,134,19
163.0,19238048,19238097,0.07,0.003251806230968391,25,100,7
164.0,19238098,19238147,0.07920792079207921,0.0009333230775489614,14,101,8
165.0,19238149,19238197,0.05154639175257732,0.0009694168041583888,29,97,5
166.0,19238198,19238247,0.05,0.0015674983899326314,23,100,5
167.0,19238248,19238297,0.19827586206896552,0.0009090800937529096,20,116,23
168.0,19238299,19238347,0.0425531914893617,0.0011338152632303714,14,94,4
169.0,19238348,19238397,0.038461538461538464,0.0018084797781773368,17,78,3
170.0,19238400,19238446,0.10869565217391304,0.0009781940819367492,19,92,10
171.0,19238447,19238494,0.0891089108910891,0.0025794848920355352,22,101,9
172.0,19238497,19238545,0.15503875968992248,0.0022793016256699916,16,129,20
173.0,19238547,19238593,0.058823529411764705,0.002833555640428523,13,187,11
174.0,19238597,19238642,0.07981220657276995,0.002715218576581535,12,213,17
175.0,19238647,19238694,0.10778443113772455,0.0024027438973726577,27,167,18
176.0,19238696,19238743,0.06451612903225806,0.004526378805807564,23,124,8
177.0,19238745,19238791,0.0594059405940594,0.003502873093951128,21,101,6
178.0,19238794,19238841,0.10526315789473684,0.000846405281253993,28,152,16
179.0,19238842,19238887,0.06779661016949153,0.0010013725617927197,35,118,8
180.0,19238890,19238938,0.12612612612612611,0.0010125522669515755,33,111,14
181.0,19238939,19238986,0.0891089108910891,0.0018836885950278982,30,101,9
182.0,19238988,19239036,0.05102040816326531,0.002806104404493498,34,98,5
183.0,19239038,19239085,0.11235955056179775,0.0005708005699033854,15,89,10
184.0,19239087,19239133,0.023529411764705882,0.003370358960925295,31,85,2
185.0,19239139,19239183,0.05,0.003465366519917827,20,80,4
186.0,19239191,19239234,0.03896103896103896,0.0038240304424855074,13,77,3
187.0,19239236,19239284,0.09345794392523364,0.0009953355889316582,27,107,10
188.0,19239286,19239330,0.07692307692307693,0.0021231945039732764,28,78,6
189.0,19239335,19239382,0.08695652173913043,0.0038601071169612937,37,69,6
190.0,19239383,19239431,0.06557377049180328,0.0021100973099692473,27,61,4
191.0,19239434,19239480,0.05405405405405406,0.002989796430159662,27,74,4
192.0,19239482,19239528,0.06493506493506493,0.0016688883330421259,21,77,5
193.0,19239530,19239578,0.10144927536231885,0.0009735367346697744,23,69,7
194.0,19239580,19239624,0.05747126436781609,2.326902505526067e-05,9,87,5
195.0,19239632,19239677,0.0379746835443038,0.006039041303430653,22,79,3
196.0,19239678,19239724,0.06557377049180328,0.004821124056378401,28,61,4
197.0,19239726,19239775,0.140625,0.001071058936652327,25,64,9
198.0,19239776,19239823,0.1744186046511628,0.0008891483184867475,28,86,15
199.0,19239825,19239873,0.07936507936507936,0.003016735082322107,17,63,5
200.0,19239874,19239921,0.0784313725490196,0.0025650978265632555,18,51,4
201.0,19239924,19239972,0.020618556701030927,0.00450602995497269,26,97,2
202.0,19239973,19240016,0.031914893617021274,0.005717933094879038,21,94,3
203.0,19240023,19240071,0.10256410256410256,0.004281490540115195,33,78,8
204.0,19240072,19240121,0.08256880733944955,0.0023341262879862292,14,109,9
205.0,19240125,19240171,0.06493506493506493,0.003144279402867121,23,77,5
206.0,19240172,19240220,0.09210526315789473,0.0033635811784265696,12,76,7
207.0,19240222,19240271,0.0873015873015873,0.0037792544537787244,17,126,11
208.0,19240272,19240320,0.045871559633027525,0.003133898586084183,49,109,5
209.0,19240325,19240370,0.07058823529411765,0.0022094992095770807,8,85,6
210.0,19240371,19240420,0.08139534883720931,0.0010031990693251966,17,86,7
211.0,19240421,19240466,0.06172839506172839,0.0015307088670528527,20,81,5
212.0,19240471,19240520,0.03968253968253968,0.005347408917379736,39,126,5
213.0,19240521,19240569,0.05426356589147287,0.0006346857874337994,17,129,7
214.0,19240570,19240616,0.07766990291262135,0.005309394165683349,34,103,8
215.0,19240617,19240665,0.0896551724137931,0.0043301870857356635,26,145,13
216.0,19240668,19240714,0.0873015873015873,0.0047503812755211655,18,126,11
217.0,19240716,19240761,0.125,9.241650824985479e-05,33,96,12
218.0,19240763,19240811,0.125,0.002792130825145106,25,136,17
219.0,19240812,19240859,0.08333333333333333,0.0012301387758324573,28,84,7
220.0,19240860,19240909,0.10185185185185185,0.003176937435075856,23,108,11
221.0,19240910,19240955,0.08860759493670886,0.0012141231525208242,24,79,7
222.0,19240957,19241005,0.011627906976744186,0.006092188845831254,43,86,1
223.0,19241006,19241054,0.061855670103092786,0.005732110266912138,19,97,6
224.0,19241055,19241102,0.08333333333333333,0.0030117317474401477,14,120,10
225.0,19241105,19241152,0.11578947368421053,0.0032185712179790974,47,95,11
226.0,19241154,19241202,0.056,0.00386605609252659,48,125,7
227.0,19241203,19241252,0.07936507936507936,0.0023656055129756357,58,126,10
228.0,19241253,19241302,0.09917355371900827,0.0013596727897128725,51,121,12
