start_block,end_block,uni_lp_return,uni_lp_return_raw,uni_log_cum_return,uni_log_cum_return_raw,uni_cum_simple_return,uni_cum_simple_return_raw
19244824.0,19244873.0,0.001444106145771594,3.917311720629434e-05,-0.01903617309210427,-0.011868544599504963,-0.018856129406709,-0.011798391237765604
19244874.0,19244923.0,-0.0006060963408659406,-3.0377778202213262e-05,-0.019642453183608233,-0.011898922839121263,-0.019450797116538632,-0.01182841060705564
19244925.0,19244968.0,-9.625578426588645e-06,7.936766735389712e-05,-0.019652078808360954,-0.011819558321214096,-0.01946023546979203,-0.011749981733060189
19244972.0,19245021.0,0.0009930954246946471,5.260737881703473e-05,-0.018659476176694268,-0.01176695232611676,-0.01848646591590597,-0.011697992489983378
19245023.0,19245070.0,0.0010731466682698616,0.00011493748700080061,-0.017586904918680618,-0.011652021443922763,-0.01743315793694189,-0.011584399540842227
19245071.0,19245117.0,-0.0006296810203294169,-3.776291466550425e-05,-0.018216784271365537,-0.011689785071625084,-0.018051861628594068,-0.011621724994816396
19245118.0,19245166.0,-0.00022033141811203625,7.394641326305231e-06,-0.018437139966010492,-0.011682390457638935,-0.018268215654433928,-0.011614416291977903
19245167.0,19245216.0,-0.0003073989873490597,0.00011180001366135939,-0.01874458621011301,-0.011570596693133406,-0.01856999901079015,-0.011503914770216728
19245218.0,19245265.0,-0.00038238168132835956,2.5829772773210737e-05,-0.01912704101795852,-0.011544767253943142,-0.018945279864674425,-0.011478382140948096
19245266.0,19245314.0,0.002515103698112959,0.0001050765832777342,-0.016615094899832403,-0.011439696190822888,-0.01647782551001087,-0.011374511666847331
19245317.0,19245364.0,0.0003340792060489034,0.00010328240023044008,-0.016281071485815847,-0.01133641912385227,-0.016149251202825732,-0.011272404053483287
19245365.0,19245413.0,-0.0008731683597485805,-6.149156615724276e-05,-0.01715462127910998,-0.011397912580693333,-0.017008318547390378,-0.01133320246186087
19245417.0,19245461.0,-0.004200229839410511,-0.0002473180345612414,-0.021363696861998793,-0.01164526120340312,-0.021137109539719923,-0.011577717591063963
19245467.0,19245512.0,-0.0024733423696846326,-0.0004990889094573759,-0.02384010299578996,-0.012144474699185098,-0.02355817260080728,-0.012071028190074773
19245516.0,19245563.0,0.0010075016978531848,5.94773746239006e-05,-0.022833108487138237,-0.01208499909327015,-0.022574405801847663,-0.012012268768516687
19245565.0,19245611.0,0.00011696179974609597,-6.545425194075512e-06,-0.022716153526890163,-0.01209154453988561,-0.02246008434523239,-0.012018735568304129
19245613.0,19245660.0,0.00011085437968823327,-2.6607389655167684e-05,-0.0226053052910947,-0.012118152283523689,-0.02235171976426209,-0.012045023170778935
19245661.0,19245708.0,0.0003054757145174287,6.293287339498418e-05,-0.022299876224783757,-0.012055221390318904,-0.022053071957310433,-0.011982848325302164
19245709.0,19245757.0,0.0012607981624783492,8.779882782907072e-05,-0.021039872200879755,-0.011967426416581233,-0.020820078267432818,-0.011896101577509977
19245760.0,19245808.0,0.0024060891965255707,0.007260386145800834,-0.01863667300216491,-0.004733269992187414,-0.01846408403629729,-0.004722085722791425
19245811.0,19245858.0,0.0009134228502029509,4.760185497830217e-05,-0.017723667068751964,-0.004685669270141552,-0.017567526702361058,-0.004674708647853021
19245859.0,19245906.0,-0.0005334359786301705,-8.076286427188068e-05,-0.01825724537497117,-0.004766435395909114,-0.018091591530192686,-0.004755093969264768
19245911.0,19245958.0,0.0005091668413662771,-1.5609497970559525e-05,-0.01774820811505712,-0.004782045015709121,-0.017591636327341065,-0.0047706292426056285
19245963.0,19246006.0,0.0011556439613936908,-9.756999979955851e-06,-0.016593231396132415,-0.004791802063288914,-0.016456322034239967,-0.004780339695556135
19246009.0,19246057.0,0.0007009221080493119,2.221161347753148e-05,-0.01589255481925834,-0.004769590696485552,-0.015766934526121545,-0.004758234261136196
19246058.0,19246104.0,1.4720117017542001e-05,2.3199146022955235e-05,-0.01587783481058067,-0.004746391819558688,-0.015752446500225226,-0.004735145502084759
19246108.0,19246157.0,0.003113877123620606,0.00022649380041342524,-0.012768795761486087,-0.00451992366499365,-0.012687620559402757,-0.004509724182771513
19246158.0,19246206.0,0.00030468728909360587,0.00011576007427566379,-0.01246415488013833,-0.00440417029039841,-0.012386799027022555,-0.00439448615450222
19246209.0,19246256.0,0.00028669831883738423,9.374689979761427e-05,-0.012177497651410456,-0.004310427784566723,-0.01210365198264196,-0.004301151224157751
19246257.0,19246305.0,-0.0009402438350216051,0.00032615828498603786,-0.013118183792939041,-0.003984322677631439,-0.013032515433505587,-0.00397639579527842
19246308.0,19246355.0,-0.0031873729212752618,-2.313520239929056e-05,-0.0163106472070279,-0.0040074581476536334,-0.016178348867991965,-0.003999439002956184
19246357.0,19246404.0,-0.0026881252084439947,-0.0004484141233423548,-0.01900239191193491,-0.004455972838674141,-0.018822984649012886,-0.004446059721364248
19246405.0,19246453.0,-0.006262280392281671,-0.0009707176785914098,-0.025284362629339713,-0.005427161968793514,-0.024967390233602837,-0.005412461531184021
19246456.0,19246502.0,-0.005723296531706623,-0.000617454476548283,-0.03102409998311835,-0.006044807148861617,-0.030547790987379808,-0.006026574059130763
19246507.0,19246552.0,9.400306362841439e-05,4.588506680117892e-05,-0.030930101337500966,-0.0059989231347478385,-0.03045665950969123,-0.005980965522082826
19246555.0,19246602.0,-0.006525440791035168,-0.0005527312777519929,-0.03747692589372006,-0.006551807224744557,-0.03678335717240311,-0.006530390933119579
19246603.0,19246648.0,0.005784876561586965,0.0001208952240111714,-0.03170871747932698,-0.006430919307971954,-0.031211267791579345,-0.006410285202183008
19246653.0,19246700.0,-0.0028558174843568034,-0.00010121086223050814,-0.03456862059082672,-0.006532135292367357,-0.033977951591668054,-0.006510847273921039
19246702.0,19246751.0,0.0030703678513262335,6.785373611334189e-05,-0.031502956692753444,-0.0064642838582145805,-0.031011908550562794,-0.006443435323120417
19246752.0,19246801.0,-0.0015256493009007807,1.2647035942846324e-05,-0.03302977098160841,-0.0064516369022447175,-0.03249024455486382,-0.006430869777535597
